16,2766
2366,2552
932,992
908,2686
1648,2554
1408,1381
1372,2501
1850,2595
736,2502
905,2502
1847,2521
64,2008
1031,2056
115,2500
574,2767
1213,2768
1308,2500
1959,2646
59,2056
1847,2521
64,1223
522,2501
2054,2515
787,2528
1986,2769
2299,2526
1669,2501
419,2549
932,2752
623,2502
935,2554
2285,679
872,2533
2020,2536
623,2543
1395,1545
662,2550
1847,2521
1040,2594
932,2651
1860,2501
116,2500
1810,2575
1818,2515
1031,2504
1926,2503
1112,2501
83,2549
2263,2501
233,2531
1423,2056
1914,2501
932,2693
2201,2502
1129,2541
1129,2552
427,2501
2410,2584
33,2056
174,2499
1977,2501
2338,2500
640,2499
1854,2501
2375,2515
563,2500
993,2515
1616,2501
56,2551
1279,2529
1451,2658
1896,2501
932,892
2131,2503
2440,2657
683,2549
823,2760
457,2508
1057,2544
2302,2521
823,2554
1512,2770
743,2515
150,2641
484,2551
31,2529
730,2536
1129,1545
1206,2525
825,2544
1206,2502
1594,2519
2466,1545
2071,290
2458,1381
1501,2771
436,2497
1164,2554
487,2584
2458,2658
187,2500
2436,2772
1054,2056
792,2618
2173,2510
2019,2503
311,2641
65,2519
203,2056
243,2584
2031,2175
2362,2175
669,1382
519,2501
482,1223
1436,2501
932,2773
9,2564
2286,2559
736,82
482,2522
932,2774
622,215
2120,2500
2337,2513
2247,2503
1617,2618
683,2501
9,2542
2147,1538
772,2775
745,2579
1722,2549
932,2756
1982,2501
162,2654
579,215
756,2641
1604,2501
743,316
760,2501
2238,2498
1845,2549
2362,1381
1770,2501
578,2501
268,2509
1466,735
1057,2663
200,82
1978,2401
1144,2776
1463,2531
622,2500
989,2637
2374,2498
1451,1381
722,2503
2165,2498
351,2595
40,215
932,2777
2492,2501
172,2056
1384,679
1139,2549
1932,2549
1129,2500
646,2501
722,2551
1125,2503
530,2740
145,2554
1622,2531
792,215
233,2499
1901,2508
908,2686
32,2500
2420,2594
1975,2520
1124,2500
1662,1545
172,2594
966,2504
926,2528
1451,2578
682,2538
2458,2608
1765,2522
1096,2503
145,2543
367,2654
1662,2622
2458,2530
233,1381
1745,2778
1866,2618
1765,1223
1858,2549
1013,2522
933,2501
1765,1223
1076,2641
1705,2592
437,2564
1623,2575
2348,2501
2173,1143
2362,1381
1768,2543
2458,2531
1410,735
951,2501
1968,2689
1398,2594
1775,1223
51,2538
1332,2705
2446,2500
31,2618
523,2501
233,2558
1875,2501
371,1143
1269,2501
935,2525
293,2549
2466,2549
2132,2529
1726,2743
2458,1223
1365,723
932,2336
2025,679
2362,2513
1176,2549
908,2686
1975,1223
277,2508
1616,2498
1765,2509
2178,2536
1552,2594
2361,2543
1563,2501
2006,2513
786,2500
1259,110
149,2501
1573,2594
1963,2579
639,2594
1802,2509
2236,2056
1512,1223
1546,2779
786,2498
233,2496
1790,2538
1756,82
1367,2503
2286,2592
34,215
1537,2641
233,2502
1560,2504
2002,679
2217,1382
77,2780
1878,2529
268,2592
2178,2590
233,2543
932,2594
1176,2549
2187,2502
2361,2502
639,2056
989,1689
2408,2781
656,2782
313,2499
1116,1381
1029,1223
2233,2501
1788,2536
2158,2498
2235,2594
1284,2503
1013,2508
1964,2495
2216,2508
1773,2498
2178,2538
932,2696
2458,2529
2018,2535
1592,2521
233,1545
268,557
1935,1529
411,2528
634,2500
878,2501
926,2543
1351,1382
1874,2508
612,2502
268,1143
2191,2564
1850,2502
233,1223
932,1554
1510,2501
801,2783
1850,2614
2043,2531
688,2514
1850,1223
1465,2500
932,2690
1850,1381
701,2501
233,2509
452,2675
2272,2509
2018,2499
710,2056
818,2519
31,2784
233,2529
801,82
1535,2498
603,2541
2152,2541
249,2501
1457,2544
1215,2499
233,2500
1122,2529
1385,875
656,2536
323,389
1768,2549
2344,2522
464,2513
790,2529
2466,2499
2421,2501
2236,290
1486,2501
65,2501
733,2785
156,2786
1038,2501
916,2501
2191,2536
339,2501
2008,2509
1011,2056
2155,2501
2354,2520
1743,2498
1575,2760
207,2499
2216,2500
1044,2501
2286,2787
186,2500
339,2498
1815,2594
2008,2502
1700,2606
181,2504
1906,2045
1579,2622
1011,2501
1929,2508
1764,2499
639,1223
228,2788
1116,82
266,2511
932,2789
734,2515
1764,2509
402,2501
690,2593
595,2549
2305,2529
1764,2508
424,2665
1266,2790
1764,2500
2458,2522
1737,2501
576,821
2203,971
472,2593
2466,1593
367,2508
2296,2554
536,2791
1327,2501
634,2529
2265,2549
1512,2728
1839,2622
1906,645
2423,2503
893,2646
1155,2549
1273,684
555,2616
162,2531
1810,2550
512,2549
1577,2499
1686,2509
1986,480
904,2658
440,2501
73,2549
707,2501
417,2501
1935,2553
1173,2501
2413,601
332,601
272,2658
1906,504
372,2500
2350,1382
1487,2501
904,2654
1970,2501
1665,1382
2124,2501
1584,2549
755,215
1160,2501
1243,2501
1906,20
1622,2509
1536,2501
664,2549
2238,2554
981,2665
537,2666
1890,2501
1188,2549
656,2536
501,2562
194,2056
143,735
1556,2592
1315,2792
293,2501
2004,2509
2172,2500
2264,679
783,2501
1494,2501
1042,2530
424,2793
904,2531
647,2655
302,2500
823,2498
1575,2554
1149,2501
362,2622
1694,2606
809,2549
1627,2794
586,2499
764,2501
57,2509
119,2795
896,2665
2097,2498
1272,2549
1062,2589
858,2501
1653,2535
1627,679
2001,2536
901,2531
502,2549
942,2501
42,2501
647,2401
1933,2522
2456,2501
305,2796
2440,2613
596,2522
904,2529
139,2511
1042,2529
1627,2536
1057,2549
359,2528
1857,2549
793,2501
1299,2529
904,2509
1663,2500
1974,1140
1368,2504
2318,2501
2281,2626
2,2640
2017,2501
647,459
932,1356
1062,2654
2384,2528
601,1195
1980,2501
2086,2501
883,2793
466,2500
1190,2513
1215,2544
932,2401
1971,2501
2178,2503
2027,2543
428,2773
647,2615
2177,2500
549,2501
1843,2647
1402,2554
1566,587
256,2575
1410,2585
2167,2549
2068,2495
2010,2503
79,2562
819,2797
2116,215
1311,2501
2341,2504
659,2549
647,2618
929,929
2177,2501
1771,2590
478,2554
1330,1397
431,2515
1952,2501
659,2501
1880,2786
2123,1381
819,2798
243,2500
24,2501
1530,2509
2281,1223
1315,2792
293,2500
2418,2501
2487,2530
2389,2549
1245,2549
2141,2799
819,2800
1645,2522
73,1382
462,2593
1530,2500
430,1381
2254,2501
628,2560
1767,2712
914,215
1933,1223
1994,2549
1430,2569
647,2569
1715,2401
1922,2529
1871,2577
974,2549
1604,2549
164,2544
310,2549
1888,2613
904,2543
2185,215
1694,2495
2477,2564
1739,1382
393,679
20,505
932,1154
2009,2613
2238,2509
1981,2501
1767,2676
265,2796
413,2541
855,2592
670,2500
491,2501
2021,2498
2444,2549
525,215
975,2498
1113,2509
77,2549
1933,1223
2218,2504
2258,1223
557,1382
733,2501
2218,2501
1944,2500
677,2522
2101,2569
2218,2801
2236,2504
177,1382
1365,2705
358,2533
2328,2549
2248,2549
2238,2529
693,552
1659,2541
1409,2802
234,2501
1767,2513
866,1223
1116,1689
2444,2549
2426,2515
932,2056
677,1223
570,2549
1588,1382
906,1223
147,2531
2214,2501
1273,1398
745,2056
1790,2503
1727,2500
874,1545
1761,2564
1588,1382
2050,215
107,2593
819,2569
1202,2529
441,2535
677,1223
2119,215
283,2508
745,2622
2191,2515
1378,2524
1857,1143
1448,2526
1287,2525
1430,1397
1330,2543
2039,2530
1659,2543
2005,2524
2001,2803
1158,2739
1181,2503
2396,2501
191,2509
399,215
656,2515
20,2804
2070,2531
2214,2554
1649,1223
1740,2549
2245,2529
60,2511
1216,2498
531,2549
656,2590
418,2495
283,2805
1765,1397
2288,2549
1695,2806
430,2569
1158,2509
2005,2549
656,2536
2234,215
906,2508
1430,1545
1135,2693
1158,2529
1430,1143
1649,908
2404,2500
2445,2793
2325,2807
1889,2549
1612,1143
283,2744
758,2500
2116,2501
643,2508
1430,2056
693,2808
2234,2500
272,2502
1638,2056
1957,2501
310,2519
1064,2564
193,2501
906,2585
731,2536
2325,2543
442,2501
301,2739
557,2549
1192,2522
257,2503
93,2720
1071,1381
520,2500
2362,2549
438,2655
2056,2737
2180,2809
2168,2501
1315,2605
1192,2500
2010,2556
1765,2519
2236,2622
1219,2593
684,2613
1714,2501
1365,2810
2325,2504
456,2509
1328,2526
2101,386
1300,2501
681,2535
1315,1223
2199,2575
1328,2500
2368,2501
1031,684
347,2501
938,1545
594,2501
565,2501
1413,2529
1024,2671
367,2502
745,1115
731,2590
118,2557
1948,2529
2182,2519
1221,2519
1315,2569
735,908
1527,2501
1230,2811
1686,215
456,2797
684,82
1328,1223
2362,2744
1704,2500
1968,2538
42,2500
1814,2501
565,2502
1731,2812
118,2503
656,2503
2219,2714
727,1894
2412,2500
1133,2515
510,2501
1052,2549
158,2535
56,2590
376,2585
731,2640
1765,2511
464,2549
727,2351
1313,2550
2357,2501
2005,2498
628,2543
2325,2813
1687,2529
1902,2501
5,2536
1315,2615
976,1545
1757,1223
442,2509
1041,2498
1471,2529
2195,2494
1426,2697
2395,1143
693,2655
449,2502
1901,2554
912,2497
2150,2560
343,2814
198,2501
1389,2508
1402,684
2412,2502
1234,2592
606,2501
1280,2535
2113,2503
333,2501
1838,2508
1928,1382
1411,2529
1888,2543
1116,1381
1402,2615
788,2509
1598,2624
727,1202
544,2529
575,2498
242,2500
606,2544
727,2160
1502,2578
2062,1649
1317,2501
1804,2605
1480,2613
1922,2498
727,778
932,2769
1404,215
779,215
90,2501
2101,2671
1480,2541
145,215
692,215
1157,2500
2291,2543
845,2531
1090,2495
1480,2646
1386,2535
2058,2590
1221,2549
1915,1223
1517,2549
1491,2501
2101,2658
1480,2500
1398,2615
1452,2554
1402,2529
2430,2579
564,215
1941,2531
72,2503
2357,2500
1729,2650
2325,1554
152,2529
1099,2501
1998,684
460,2401
2044,2501
946,1545
2272,451
727,2815
853,2590
1303,2401
1402,2498
2228,2501
487,2499
1398,2569
404,2503
567,316
727,2796
2157,2501
1386,1143
142,723
766,2501
709,2509
1895,2500
2430,82
959,2590
968,2511
2171,679
1230,2675
844,2499
724,215
1410,2501
1882,215
507,2529
1398,2808
1192,2401
2205,2501
1283,2524
2292,2749
1247,2728
1303,2650
2106,1381
2358,2501
2394,1382
2101,2579
2291,2500
1404,290
1683,2503
1480,2502
435,2549
1738,1223
343,2528
1414,2502
2147,215
1612,2605
1795,2500
795,2509
2186,2501
461,2522
2101,2541
727,2816
1011,215
495,2535
1470,2530
1211,2500
2430,2531
2099,2549
1154,2817
1398,2655
2394,1382
1192,2498
2101,2552
1566,2524
795,2658
1008,2503
2101,82
1338,2529
684,1381
1791,2501
681,2494
2078,2514
889,2500
2101,2531
296,2501
1480,2543
2334,2529
2292,2818
2272,2499
2101,2500
1561,2501
1470,2586
1686,2494
1470,2666
1821,2590
1067,1202
2491,2549
1742,215
166,2560
1163,2528
1690,2549
343,2604
599,2499
284,2501
2394,1382
1318,2502
521,2646
1210,2547
2411,2501
2051,1143
1686,1545
1210,2554
461,2602
1247,735
628,2522
349,215
976,2498
2223,2503
1414,2819
1210,215
1398,290
684,2500
1011,215
166,1223
487,2508
1210,2401
1210,2549
937,2501
1992,2169
1103,336
487,1545
2292,2579
976,2549
1398,778
1210,2549
1502,735
464,2501
320,2499
2393,2549
2225,1381
1751,2501
1686,908
2319,2724
483,2562
1398,1202
2072,2561
2265,2549
321,2519
2330,679
1210,2554
231,2573
1612,735
1446,2531
1398,2317
992,2690
343,2760
799,2501
2152,2501
1398,459
739,2494
684,2797
737,1906
396,2538
890,2820
487,2500
1671,679
1566,2056
1248,2498
1934,1382
1398,587
92,2529
2106,2502
1938,2501
298,2498
2349,2549
487,2526
2484,2591
1724,2500
580,679
336,1103
1735,2549
550,2498
1048,2530
1161,2169
2002,2503
572,679
767,2538
1793,2549
1210,2619
206,2564
1966,2772
2106,2625
166,2509
1147,2500
2241,2500
1402,2519
1231,2500
1210,2684
8,2821
1456,2556
1424,2549
2022,215
166,2529
1581,2500
1210,2822
554,2528
320,1545
1379,2515
206,2536
1687,1223
868,2823
1410,2500
2395,2544
355,2544
1379,2590
2237,2528
2356,2807
1330,2544
653,2543
118,2538
1749,2578
1950,2501
178,2503
1140,2515
1350,2519
2275,2496
1850,215
853,2557
1984,2501
2373,479
1150,2663
1048,2586
681,215
1729,2626
1411,2524
1842,2824
514,2500
1502,2544
2442,2529
2275,2502
397,2500
1210,2514
385,2549
2155,2500
1621,908
1571,2498
1034,1140
1962,2500
238,1370
1627,1672
2286,2509
813,215
2106,2543
1571,2500
775,2501
2014,2812
2286,2401
568,215
68,2501
1643,2500
1407,2544
1917,2515
2467,2500
2394,2555
1391,2667
2194,2501
1196,2541
777,2501
1707,2529
1757,1223
661,2501
1937,2519
1210,2519
2454,1382
937,2658
1978,2544
681,2498
37,2501
1502,2577
1210,2559
459,215
1051,2501
1433,2772
1210,2511
861,2536
1140,2503
1210,2554
1282,2401
1210,2501
1069,2508
2484,679
674,2499
1637,2509
423,2501
1918,2825
1681,1545
1765,1381
1713,2500
2461,2525
1801,2401
1899,2513
2292,2826
2051,215
776,2541
1270,2529
1490,2504
95,2508
2082,2520
1105,2501
1277,2519
95,2509
1719,2502
95,2724
361,2056
95,2522
1270,2502
2106,2499
2030,2531
2394,2511
949,1545
1392,1223
1985,2546
1156,2500
2489,2501
1259,2529
1154,2572
863,215
2363,2525
1422,215
1419,2500
962,2593
1304,2501
1588,1382
1259,2508
1468,2509
118,2564
1185,2501
1899,697
1196,2401
254,2519
73,557
1027,2500
1331,2502
271,2528
1411,1143
459,2543
2091,215
1468,2543
1011,215
728,2616
1337,2504
1161,2500
2243,1529
633,2564
1834,2827
1617,1381
1698,215
2111,215
2030,2658
2010,2542
1819,2549
2278,2828
621,2501
1402,215
2111,215
1060,2531
1398,2522
2141,2549
553,215
2474,2554
285,215
2329,215
1836,2531
1398,2676
1393,1223
250,2782
1468,2499
2260,2501
2252,2500
1765,2658
309,2593
282,215
21,215
261,2592
1997,2336
1490,215
2312,2501
1376,2519
1629,2500
668,2503
924,2732
